4,11.914043369167016,12.159106552929817,21.746053069233387,1.1032482033333335,6.101286811680762,37.2257007583896,21.298211809520158,6.4,1046.003453537966
4,12.04241553192814,11.74988205089748,22.348408719943976,0.900386348557135,6.490922952943998,42.13208078105522,21.875057697521466,5.8,642.7066171441867
4,12.1189407049846,11.76953606758483,23.599974264760363,2.2003923599370654,6.5412815686361885,42.78836456017951,21.570614263834365,9.6,881.8343146205824
4,11.9257830041494,10.971137292405714,22.913591161646053,2.5386151214941632,6.112916500696659,37.36774814448948,21.739195068870178,9.2,523.4531554721387
4,12.223637623328695,12.47574052477322,24.926281962299814,0.8205058214103028,7.07759734932798,50.09238423921445,21.76298991443214,9.6,640.8939686892959
1,10.879274171390755,10.175050752615606,24.588843456872734,2.4243453625433014,4.9991312708789595,24.991313463479877,20.643069681759286,4.6,1109.363037017068
1,10.627317106467459,9.710834051874048,24.894278105570557,1.4407984387216553,5.201794801565797,27.058669157596956,20.55385536535949,4.4,1549.8937040159462
1,10.695623189196988,10.856232185141593,23.769290474584672,1.1092015235853219,4.894990274340264,23.960929785885774,21.024138029387522,4.4,2027.5304568280187
1,10.980390547676903,10.598621667720623,24.57028415999402,1.773419481110253,4.902490713222008,24.03441519322803,20.849265835156206,4.8,1159.9729558552501
1,10.338141248037864,9.78847311245698,24.763282967885246,2.6039097910471574,5.001318689873104,25.01318863767402,20.765440249944756,4.6,1020.0107074390785
2,9.861840746659032,9.712756508246782,16.848772080094776,4.085059881843206,2.850410918198227,8.12484240258366,19.765545723703944,3.8,2181.011261388426
2,9.92295544986965,9.66108544789932,17.832026198636008,4.086581013689947,3.1669433792333757,10.029530367270112,19.8428399164762,3.8,2330.5768066204223
2,9.876764004245853,9.387479860443687,17.54017857139536,3.9319893885283745,3.4005728093540726,11.56389543171825,20.11476401068485,4.8,1877.1801192160365
2,9.874503513239539,9.661209818062396,16.719114428922108,3.8659720053813063,2.9545992933948155,8.729656984529143,19.656420668695706,4.0,2015.448570485055
2,10.055827726812122,9.491030754264223,17.59020376608384,3.0150232961054613,3.544571450145065,12.56398676518349,20.00766544583996,4.0,1269.0338222556989
3,9.239307079956955,8.710586418438593,17.53629252783211,3.9916218720042798,2.2862786915306343,5.227070255347029,19.765814782027174,0.4,2312.968170834288
3,9.798879870905473,9.005889540779437,17.27753277520777,3.0667264668634484,3.487933898517341,12.165682880426376,19.84936057612899,4.2,1586.2389353771887
3,9.879282572118536,9.339950150732331,19.32742687644253,2.717626397924076,3.8816310190833034,15.067059368309684,19.832432524565586,4.8,1517.466476646118
3,9.341529138716655,8.650389080925772,18.639977360898783,2.954705143510317,3.5145902517466783,12.352344637672779,19.278345325384407,4.4,1893.4099813989615
3,9.932643031066677,9.56698448876866,18.86714978625921,3.2510146666186577,3.6669744626063143,13.446701709406867,19.991571915297556,4.6,2077.0375521741867
3,9.808431296754701,9.43337437091405,19.866419888316926,3.85609819772243,3.7433306922219414,14.012524671330798,19.503347410635904,4.4,1822.348924906887
2,9.811538348702015,9.423391713121845,17.559217796613304,3.1434983688748135,3.3077923166806507,10.941490010291547,19.84852282255934,4.0,2040.4768624060907
2,9.459661340538986,9.242468729092813,16.33200711512541,3.022244507427529,3.213612105997292,10.327302767812352,19.61135225758774,4.0,1949.0423872583647
2,9.996033551260041,9.852787227756929,17.569473635025577,3.6365564168807887,3.1681679496397606,10.037288157124605,19.91792945126216,4.0,2434.242951453288
2,9.586593260553004,9.04131425407773,18.075859161839727,2.82099060372838,3.2460095357123695,10.536577905935633,19.8515348195513,4.0,1323.5718567647446
2,9.757622700124884,9.193550078147513,18.032918044492952,2.9551760651922434,3.556776360054284,12.650658075441001,19.904582673275975,4.0,1566.0136477958242
3,9.937395668533311,9.680716801958647,18.72904327285135,2.5057367311090633,3.8065683415670977,14.489962539020883,19.841142331552604,4.2,1890.4975025146693
3,9.854920072742935,9.451741884743297,19.535145819424812,2.7568674945633225,3.9123686621643943,15.306628548686012,19.684716477734426,4.4,1788.639666642602
3,9.738732974278612,8.659249907091292,20.5676630465821,1.602461547079823,4.026756670458169,16.21476928307936,19.891240117531446,4.2,1604.7056097251607
3,10.052396700918354,9.589193487293215,19.292572194484954,2.920794565126799,4.088507982005137,16.715897518919714,20.046436204658562,4.4,1365.9101097556581
3,9.335299973083233,9.031410054738117,19.783037495376515,2.7033559463109,3.7947210137513605,14.399907572206153,19.455575448359017,4.4,2105.4738666573003
2,9.876558140430788,9.378346391441955,16.50337691218757,3.811824034612853,3.162153008072834,9.999211646464072,19.763173582161798,4.0,1979.7333809392032
2,9.58329335955253,9.254999760482587,16.26949852980127,3.031039928959489,3.322899107868015,11.04165848107005,19.58351650852411,4.0,1499.9764002983252
2,10.160095909667128,9.259928474547939,18.16577186730048,3.5299043731308313,3.7207220859361687,13.843772840773195,20.078572691768073,4.0,1725.728257464274
2,9.649775730132365,9.1205304299511,19.08117263494751,3.2290279367012746,3.0540542653117964,9.327247455469175,19.477107502727282,2.0,2302.7426714229
2,9.888611673474271,9.339087724775784,19.083648213922753,1.293144289733644,3.6067218060853214,13.008442186491363,20.086232355857053,4.0,1441.7027258165047
